anime_id,name,genre,type,comb
8042,Taishou Yakyuu Musume. Specials,"school, sports",special,"school, sports special"
8011,Time Bokan Series: Gyakuten Ippatsuman,"action, comedy, mecha, sci-fi",tv,"action, comedy, mecha, sci-fi tv"
5344,Time Bokan Series: Itadakiman,mecha,tv,mecha tv
2103,TO-Y,"drama, music, shounen",ova,"drama, music, shounen ova"
6276,Umezu Kazuo no Noroi,horror,ova,horror ova
11699,Yurumates wa?,"comedy, seinen, slice of life",ova,"comedy, seinen, slice of life ova"
25833,Zephyr,"drama, music",special,"drama, music special"
33964,91 Days Recap,"action, drama, historical",special,"action, drama, historical special"
14007,"Akai Shouzou: Char, Soshite Frontal e","drama, mecha, military, sci-fi, shounen, space",special,"drama, mecha, military, sci-fi, shounen, space special"
5098,Andersen Monogatari,"drama, fantasy, kids",movie,"drama, fantasy, kids movie"
1380,Blue Gender: The Warrior,"adventure, drama, horror, mecha, military, romance, sci-fi, space",movie,"adventure, drama, horror, mecha, military, romance, sci-fi, space movie"
2885,Ganbare Goemon,"comedy, shounen",tv,"comedy, shounen tv"
20187,Genei wo Kakeru Taiyou: Fumikomenai Kokoro,magic,special,magic special
5652,Glass no Kantai: La Legende du Vent de l&#039;Univers Specials,"adventure, sci-fi",special,"adventure, sci-fi special"
13215,Guskou Budori no Denki (2012),"drama, fantasy, kids, slice of life",movie,"drama, fantasy, kids, slice of life movie"
2739,Highschool Aurabuster: Hikari no Mezame,"drama, fantasy, super power",ova,"drama, fantasy, super power ova"
3834,Hoshi no Ko Chobin,"adventure, sci-fi",tv,"adventure, sci-fi tv"
10832,Ikoku Meiro no Croisée: Yune &amp; Alice,"historical, seinen, slice of life",special,"historical, seinen, slice of life special"
28713,Isuca: Gokuraku,"comedy, ecchi, romance, seinen, supernatural",ova,"comedy, ecchi, romance, seinen, supernatural ova"
2609,Kakyuusei (1999),"drama, harem, romance, school",tv,"drama, harem, romance, school tv"
1777,Kaze no Tairiku,"action, adventure, fantasy, supernatural",movie,"action, adventure, fantasy, supernatural movie"
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,"harem, romance, school",tv,"harem, romance, school tv"
19401,Kuusou no Sora Tobu Kikaitachi,historical,movie,historical movie
10562,Machine Hayabusa,"action, cars, shounen, sports",tv,"action, cars, shounen, sports tv"
499,Makai Toshi Shinjuku,"adventure, horror, romance, shounen, supernatural",ova,"adventure, horror, romance, shounen, supernatural ova"
1832,Meiou Project Zeorymer,"action, drama, mecha, psychological, sci-fi",ova,"action, drama, mecha, psychological, sci-fi ova"
9254,Mianhada Saranghanda,drama,movie,drama movie
337,Psychic Academy,"comedy, romance, supernatural",tv,"comedy, romance, supernatural tv"
18413,Puchitto Gargantia,"mecha, sci-fi",ona,"mecha, sci-fi ona"
32308,Rilu Rilu Fairilu: Yousei no Door,"fantasy, magic",tv,"fantasy, magic tv"
9424,Seupideuwang Beongae,"action, game, school, shounen, sports",tv,"action, game, school, shounen, sports tv"
22231,Tenshi no Shippo Chu!: Shoushuuhen Tenshi no Utagoe,"fantasy, magic, romance",ova,"fantasy, magic, romance ova"
13843,Wild Adapter,"action, drama, mystery, shoujo",ova,"action, drama, mystery, shoujo ova"
15313,Wooser no Sono Higurashi,"comedy, fantasy, slice of life",tv,"comedy, fantasy, slice of life tv"
2840,Youkoso Lodoss-tou e!,"comedy, parody",movie,"comedy, parody movie"
8812,Alice SOS,adventure,tv,adventure tv
24531,Ane Log: Moyako Neesan no Tomaranai Monologue,"comedy, ecchi, school, shounen",ova,"comedy, ecchi, school, shounen ova"
20365,Another: Misaki Mei - Shizuka ni,music,music,music music
10194,Badaui Jeonseol Jangbogo,"action, adventure, comedy, mystery",tv,"action, adventure, comedy, mystery tv"
25839,Bonjour♪Koiaji Pâtisserie,"comedy, harem, romance, shoujo, slice of life",ona,"comedy, harem, romance, shoujo, slice of life ona"
6872,Cyborg 009,"action, adventure, drama, sci-fi, shounen",movie,"action, adventure, drama, sci-fi, shounen movie"
6628,Dengeki Bunko 2007 Movie Festival Special,comedy,special,comedy special
8491,Digimon Savers 3D: Digital World Kiki Ippatsu!,"action, adventure, fantasy, kids, supernatural",movie,"action, adventure, fantasy, kids, supernatural movie"
21997,Duel Masters Victory V,"action, adventure, comedy, shounen",tv,"action, adventure, comedy, shounen tv"
9880,Esper Mami: Hoshizora no Dancing Doll,"fantasy, shounen",movie,"fantasy, shounen movie"
8584,Future War 198X-nen,"drama, military",movie,"drama, military movie"
3215,Fuyu no Hi,historical,movie,historical movie
2423,Grey: Digital Target,"action, fantasy, sci-fi",movie,"action, fantasy, sci-fi movie"
1977,Hijikata Toshizou: Shiro no Kiseki,"action, drama, historical, samurai",ova,"action, drama, historical, samurai ova"
7230,Hoshi ni Negai wo: Cold Body + Warm Heart,"adventure, sci-fi",ona,"adventure, sci-fi ona"
848,Jinki:Extend OVA,"mecha, sci-fi",ova,"mecha, sci-fi ova"
577,Kagihime Monogatari Eikyuu Alice Rinbukyoku,"fantasy, magic",tv,"fantasy, magic tv"
3214,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,"action, adventure, super power",ova,"action, adventure, super power ova"
14247,Lunn wa Kaze no Naka,"drama, romance",ova,"drama, romance ova"
2059,Mainichi ga Nichiyoubi,"comedy, romance",ova,"comedy, romance ova"
15565,Maken-Ki! Two,"action, ecchi, harem, martial arts, school, super power",tv,"action, ecchi, harem, martial arts, school, super power tv"
31923,Mini Hama: Minimum Hamatora Movies,"comedy, mystery, school, super power",movie,"comedy, mystery, school, super power movie"
9523,Minori Scramble!,comedy,ova,comedy ova
5585,New Dream Hunter Rem: Yume no Kishitachi,"ecchi, magic",ova,"ecchi, magic ova"
4024,Sanrio Anime Sekai Meisaku Gekijou,"adventure, fantasy, kids",tv,"adventure, fantasy, kids tv"
2406,Sazae-san,"comedy, slice of life",tv,"comedy, slice of life tv"
19573,Short Peace Opening,"fantasy, sci-fi, supernatural",special,"fantasy, sci-fi, supernatural special"
10349,Suzy&#039;s Zoo: Daisuki! Witzy,kids,tv,kids tv
30585,Taifuu no Noruda,"drama, school, sci-fi, supernatural",movie,"drama, school, sci-fi, supernatural movie"
4451,Tanin no Kankei,"comedy, ecchi, romance, school",ova,"comedy, ecchi, romance, school ova"
17959,Tetsuwan Atom: Atom Tanjou no Himitsu,"drama, mecha, sci-fi",movie,"drama, mecha, sci-fi movie"
5475,Time Bokan 2000: Kaitou Kiramekiman,"action, adventure, comedy, mecha, sci-fi",tv,"action, adventure, comedy, mecha, sci-fi tv"
12867,Tsuki no Sango,drama,movie,drama movie
2566,Uchuujin Tanaka Tarou,"comedy, school, shounen",tv,"comedy, school, shounen tv"
6822,Ukkari Pénélope (2009),"comedy, slice of life",tv,"comedy, slice of life tv"
3290,Vampiyan Kids,"comedy, fantasy, kids",tv,"comedy, fantasy, kids tv"
8240,Wanpaku Oomukashi Kum Kum,"adventure, comedy, historical, kids",tv,"adventure, comedy, historical, kids tv"
547,Wind: A Breath of Heart OVA,"drama, romance, school, supernatural",ova,"drama, romance, school, supernatural ova"
1630,Yousei Hime Ren,"adventure, comedy, fantasy",ova,"adventure, comedy, fantasy ova"
9595,Amanatsu,sci-fi,movie,sci-fi movie
27619,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,"comedy, ecchi, romance, shounen, slice of life",ova,"comedy, ecchi, romance, shounen, slice of life ova"
10901,Aoi Hitomi no Onnanoko no Ohanashi,"drama, historical",special,"drama, historical special"
2309,"Azusa, Otetsudai Shimasu!","comedy, sci-fi, slice of life, sports",ova,"comedy, sci-fi, slice of life, sports ova"
2023,Bakuen Campus Guardress,"action, comedy, school, shounen, supernatural",ova,"action, comedy, school, shounen, supernatural ova"
6920,Blade,"action, drama, horror, vampire",tv,"action, drama, horror, vampire tv"
693,Burn Up Scramble,"action, comedy, drama, ecchi, police, sci-fi, shounen",tv,"action, comedy, drama, ecchi, police, sci-fi, shounen tv"
6645,Chuu Bra!!,"comedy, ecchi, school",tv,"comedy, ecchi, school tv"
17205,Cowboy Bebop: Ein no Natsuyasumi,adventure,special,adventure special
8550,Dr. Slump Movie 10: Arale no Bikkuriman,"comedy, sci-fi, shounen",movie,"comedy, sci-fi, shounen movie"
14073,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,"comedy, ecchi, parody, school, shounen",ona,"comedy, ecchi, parody, school, shounen ona"
6557,Fortune Quest: Yo ni mo Shiawase na Boukensha-tachi,"adventure, comedy, fantasy, magic",ova,"adventure, comedy, fantasy, magic ova"
8178,Fujoshi no Hinkaku,slice of life,ova,slice of life ova
5862,Fumoon,sci-fi,special,sci-fi special
20929,Galo Sengen,music,music,music music
33498,Ganbare! Kickers: Hitoribocchi no Ace Striker,"drama, shounen, sports",special,"drama, shounen, sports special"
8150,Gegege no Kitarou: Chisougan,"adventure, comedy, fantasy, horror, supernatural",movie,"adventure, comedy, fantasy, horror, supernatural movie"
7596,Haiyoru! Nyaruani,"comedy, parody, sci-fi",ova,"comedy, parody, sci-fi ova"
1850,Haou Daikei Ryuu Knight: Adeu Legend II,"action, adventure, fantasy, mecha",ova,"action, adventure, fantasy, mecha ova"
30155,Hoshi no Kirby: Tokubetsu-hen - Taose!! Koukaku Majuu Ebizou,"action, adventure, comedy, fantasy",special,"action, adventure, comedy, fantasy special"
12579,Itsuka Tenma no Kuro Usagi Picture Drama,"comedy, ecchi, romance, shounen, supernatural, vampire",special,"comedy, ecchi, romance, shounen, supernatural, vampire special"
31762,King of Prism by Pretty Rhythm,"music, shoujo, sports",movie,"music, shoujo, sports movie"
8141,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,"adventure, comedy, drama",movie,"adventure, comedy, drama movie"
6994,Koneko no Studio,comedy,movie,comedy movie
3448,Mad★Bull 34,"action, police",ova,"action, police ova"
10465,Manyuu Hikenchou,"action, comedy, ecchi, samurai, seinen",tv,"action, comedy, ecchi, samurai, seinen tv"
1162,Maze☆Bakunetsu Jikuu,"adventure, comedy, fantasy, mecha, shounen",ova,"adventure, comedy, fantasy, mecha, shounen ova"
1071,Memories Off #5 Togireta Film The Animation,"drama, romance",ova,"drama, romance ova"
21479,Metal Fight Beyblade Zero G Specials,"adventure, sports",special,"adventure, sports special"
24713,Miss Monochrome: The Animation - Soccer-hen,"comedy, slice of life, sports",ona,"comedy, slice of life, sports ona"
8848,"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!","comedy, seinen, slice of life",movie,"comedy, seinen, slice of life movie"
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,"comedy, ecchi, harem, romance",tv,"comedy, ecchi, harem, romance tv"
11595,Perman (1983),"comedy, kids, school, super power",tv,"comedy, kids, school, super power tv"
22215,Pretty Rhythm: All Star Selection,"music, shoujo, sports",tv,"music, shoujo, sports tv"
30912,Robot Girls Z Episode 0,"comedy, mecha, parody",ona,"comedy, mecha, parody ona"
4213,Saishuu Shiken Kujira Progressive,"drama, romance",ova,"drama, romance ova"
7759,Saki Picture Drama,"comedy, slice of life",special,"comedy, slice of life special"
2770,SF Shinseiki Lensman,"action, adventure, sci-fi, space",movie,"action, adventure, sci-fi, space movie"
4948,Shounen Sarutobi Sasuke,"adventure, fantasy",movie,"adventure, fantasy movie"
5369,Street Fighter: Aratanaru Kizuna,"action, adventure, shounen",ova,"action, adventure, shounen ova"
1582,Submarine 707R,"action, adventure, military, sci-fi",ova,"action, adventure, military, sci-fi ova"
25169,Tamayura: More Aggressive Picture Drama,"comedy, drama",special,"comedy, drama special"
31668,Teekyuu 5 Specials,"comedy, school, shounen, sports",special,"comedy, school, shounen, sports special"
30178,Tiger &amp; Bunny Recaps,"action, comedy, mystery, super power",ova,"action, comedy, mystery, super power ova"
33023,Touken Ranbu: Hanamaru,"action, comedy, drama, fantasy, historical, slice of life",tv,"action, comedy, drama, fantasy, historical, slice of life tv"
2516,Uchuu no Senshi,"mecha, military, sci-fi, shounen, space",ova,"mecha, military, sci-fi, shounen, space ova"
12411,UN-GO: Inga Nikki,parody,ona,parody ona
1959,Wild 7,"action, drama, police, shounen",ova,"action, drama, police, shounen ova"
16233,Yowai Mushi,"drama, music",special,"drama, music special"
16574,Yu☆Gi☆Oh! Zexal Special,"action, fantasy, game, shounen",special,"action, fantasy, game, shounen special"
1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,"adventure, comedy, fantasy, game, sci-fi",special,"adventure, comedy, fantasy, game, sci-fi special"
33326,Aftermath,"drama, military, music",music,"drama, military, music music"
6688,Batain Lai!! Minami no Shima no Mizu Monogatari,"historical, slice of life",movie,"historical, slice of life movie"
3120,Bobby ni Kubittake,"drama, romance, slice of life",movie,"drama, romance, slice of life movie"
1494,Darkside Blues,"horror, mystery, psychological, sci-fi",movie,"horror, mystery, psychological, sci-fi movie"
3518,Ginga no Uo Ursa Minor Blue,"fantasy, kids",ova,"fantasy, kids ova"
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,"comedy, ecchi, school, seinen, shoujo ai",tv,"comedy, ecchi, school, seinen, shoujo ai tv"
16646,Hanamaru Youchien: Panda Neko Taisou,"comedy, kids, music",special,"comedy, kids, music special"
7405,Jankenman,"adventure, super power",tv,"adventure, super power tv"
2738,Kasumin 3rd Season,"fantasy, kids",tv,"fantasy, kids tv"
511,Kidou Shinsengumi Moeyo Ken TV,"adventure, comedy, fantasy, historical",tv,"adventure, comedy, fantasy, historical tv"
23367,Kitakubu Katsudou Kiroku: Miniature Theater,"comedy, school",special,"comedy, school special"
7376,Kurumiwari Ningyou,"drama, fantasy, romance",movie,"drama, fantasy, romance movie"
12433,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,mystery,ona,mystery ona
30652,Long Riders!,"comedy, shounen, slice of life, sports",tv,"comedy, shounen, slice of life, sports tv"
15177,Macross FB7: Ore no Uta wo Kike!,"action, mecha, music, romance, sci-fi",movie,"action, mecha, music, romance, sci-fi movie"
22435,New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,"action, mecha, sci-fi",special,"action, mecha, sci-fi special"
16397,Photokano,"ecchi, romance, school",tv,"ecchi, romance, school tv"
31113,Puchitto Furikaerintia,"action, adventure, mecha, sci-fi",special,"action, adventure, mecha, sci-fi special"
818,Sakura Tsuushin,"comedy, drama, romance, slice of life",ova,"comedy, drama, romance, slice of life ova"
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,"adventure, comedy, sci-fi",ova,"adventure, comedy, sci-fi ova"
21507,Soul Eater NOT!,"action, comedy, ecchi, shounen, supernatural",tv,"action, comedy, ecchi, shounen, supernatural tv"
4599,Tanoshii Willow Town,"fantasy, kids",tv,"fantasy, kids tv"
3115,Toki no Tabibito: Time Stranger,"action, adventure, romance, sci-fi",movie,"action, adventure, romance, sci-fi movie"
5308,Ushio to Tora: Comically Deformed Theater,"action, comedy",ova,"action, comedy ova"
6425,Weiß Survive,"comedy, ecchi, game",tv,"comedy, ecchi, game tv"
6987,Aki-Sora,"ecchi, romance, seinen",ova,"ecchi, romance, seinen ova"
2537,Angelique: Twin Collection,"fantasy, sci-fi, shoujo",ova,"fantasy, sci-fi, shoujo ova"
7334,Bakugan Battle Brawlers: Gundalian Invaders,"action, adventure, fantasy, game, shounen",tv,"action, adventure, fantasy, game, shounen tv"
17295,Cosmic Break,"drama, game, mecha",ona,"drama, game, mecha ona"
6496,Cutey Honey Flash: The Movie,"adventure, comedy, magic, romance",movie,"adventure, comedy, magic, romance movie"
9972,Document Taiyou no Kiba Dagram,"drama, mecha, military, sci-fi, shounen",movie,"drama, mecha, military, sci-fi, shounen movie"
23333,DRAMAtical Murder,"action, psychological, sci-fi, super power",tv,"action, psychological, sci-fi, super power tv"
7252,Enchanted Journey,"adventure, drama, fantasy, kids",movie,"adventure, drama, fantasy, kids movie"
2196,Genmu Senki Leda,"action, adventure, fantasy, magic, mecha, sci-fi",ova,"action, adventure, fantasy, magic, mecha, sci-fi ova"
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),"comedy, sci-fi",tv,"comedy, sci-fi tv"
17897,Hana wa Saku,music,special,music special
7723,Hipira-kun,"comedy, fantasy, kids, supernatural, vampire",tv,"comedy, fantasy, kids, supernatural, vampire tv"
7169,Ibara-Hime matawa Nemuri-Hime,"drama, historical",movie,"drama, historical movie"
9172,Kaitei Sanman Mile,"adventure, fantasy",movie,"adventure, fantasy movie"
1856,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,comedy,ona,comedy ona
3723,Koala Boy Kokki,comedy,tv,comedy tv
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,"action, adventure, game, kids, sci-fi",tv,"action, adventure, game, kids, sci-fi tv"
29301,Kurage no Shokudou,"drama, slice of life",ova,"drama, slice of life ova"
33795,Mahou Shoujo Nante Mou Ii Desukara. 2nd Season,"comedy, magic",tv,"comedy, magic tv"
18449,Mobile Suit Gundam Battlefield Record: Avant-Title,"mecha, sci-fi, space",ona,"mecha, sci-fi, space ona"
28381,Monster High: Kowa-ike Girls,"kids, shoujo, supernatural",ona,"kids, shoujo, supernatural ona"
4719,Queen&#039;s Blade: Rurou no Senshi,"action, adventure, ecchi, fantasy",tv,"action, adventure, ecchi, fantasy tv"
3877,Sasurai no Shoujo Nell,"adventure, historical, shoujo",tv,"adventure, historical, shoujo tv"
445,Tales of Eternia The Animation,"adventure, comedy, fantasy, romance, shounen",tv,"adventure, comedy, fantasy, romance, shounen tv"
17969,Tanken Driland: 1000-nen no Mahou,"adventure, fantasy",tv,"adventure, fantasy tv"
4033,The iDOLM@STER Live For You!,"comedy, drama, music",ova,"comedy, drama, music ova"
176,Triangle Heart: Sweet Songs Forever,"adventure, romance",ova,"adventure, romance ova"
